folio,en_2010,en_eval_2010,en_2012,en_eval_2012,en_2017,en_eval_2017,en_2024,en_eval_2024,n_rondas,patron_participacion,muestra_origen,sexo,sexo_consistente,muestra_2012,fexp_encP_2012,fexp_testP_2012,espanel_2017,fexp_hogP_2017,fexp_encP_2017,fexp_evaP_2017,fexp_encP_1217_2017,fexp_evaP_1217_2017,fexp_encP_1017_2017,fexp_evaP_1017_2017,f_exp_1024,f_exp_101224,f_exp_101724,f_exp_10121724
665411,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665431,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665461,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665481,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665511,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665541,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665561,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665571,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665581,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665611,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665621,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665641,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665691,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665711,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665731,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665751,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665761,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665811,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665821,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665831,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665851,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665861,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665881,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665901,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665911,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
665921,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665951,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
665971,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666011,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666021,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666031,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666041,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666051,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666111,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666121,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666141,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666171,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666181,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666191,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666201,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666211,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666221,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666241,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666281,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666301,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666311,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666361,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666371,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666381,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666391,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666441,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666481,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666491,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666501,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666531,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666551,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666561,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666581,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666591,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666611,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666651,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666661,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666681,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666691,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666721,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666731,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666761,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666811,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666821,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666861,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666881,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666891,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666901,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
666921,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666941,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666951,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666961,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
666981,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667021,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667041,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667061,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667071,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667091,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667131,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667141,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667151,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667161,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667181,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667221,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667251,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667261,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667301,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667371,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667401,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667421,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667431,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667441,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667461,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667511,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667531,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667541,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667551,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667581,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667591,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667631,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667651,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667661,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667701,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667711,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667721,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667791,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667801,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667831,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667851,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667881,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667901,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667921,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667931,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
667961,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667981,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
667991,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668001,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668021,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668041,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668051,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668061,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668091,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668121,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668151,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668161,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668171,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668211,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668221,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668241,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668261,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668311,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668321,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668331,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668351,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668361,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668381,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668391,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668401,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668441,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668471,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668531,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668551,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668561,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668581,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668591,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668621,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668631,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668651,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668691,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668701,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668711,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668721,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668741,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668751,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668771,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668831,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
668841,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668851,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668861,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668871,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668881,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668891,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668911,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668921,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668931,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668941,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668961,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
668991,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669041,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669081,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669091,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669101,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669121,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669151,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669161,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669171,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669181,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669211,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669231,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669241,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669261,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669291,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669331,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669411,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669431,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669451,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669461,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669491,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669511,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669521,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669551,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669571,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669581,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669601,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669611,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669641,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669651,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669681,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669781,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669801,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669821,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669831,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669861,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669881,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669921,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669931,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
669941,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669961,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
669981,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670011,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670021,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670031,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670051,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670071,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670111,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670121,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670151,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670171,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670181,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670191,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670211,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670301,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670311,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670321,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670331,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670351,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670361,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670371,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670381,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670401,0,0,0,0,1,0,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670411,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670431,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670451,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670461,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670491,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670521,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670561,0,0,0,0,1,0,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670571,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670621,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670631,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670681,0,0,0,0,1,1,0,0,1,0010,refresco_2017,1.0,1,,,,0.0,,,,,,,,,,,
670711,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670731,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670761,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
670771,0,0,0,0,1,1,0,0,1,0010,refresco_2017,2.0,1,,,,0.0,,,,,,,,,,,
